"","CVE_AGEB","ENT","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","AGEB","POB_TOTAL","P6A14NAE","SBASC","PSDSS","OVSDE","OVSEE","OVSAE","OVPT","OVSREF","OVSINT","OVSCEL","OVHAC","IM_2020","GM_2020","IMN_2020","IMNSon_2020","GMSon_2020"
"1170","2603000017302","26","Sonora","030","Hermosillo","0001","Hermosillo","7302",340,5.71428571428571,3.78006872852234,11.4705882352941,0,0,0,0,0,0,0,0,125.878922811413,"Muy bajo",0.983318946101486,0.965823861998792,"Muy bajo"
"1171","2603000017317","26","Sonora","030","Hermosillo","0001","Hermosillo","7317",852,2.8735632183908,4.67445742904841,6.22065727699531,0,0,0,0,0.234741784037559,4.81220657276995,0.352112676056338,4.57746478873239,126.485426551096,"Muy bajo",0.988056725904431,0.976754558624364,"Muy bajo"
"1172","2603000017336","26","Sonora","030","Hermosillo","0001","Hermosillo","7336",559,1.04166666666667,3.54430379746835,8.94454382826476,0,0.35778175313059,0,0,0.35778175313059,11.7117117117117,0.715563506261181,13.7745974955277,126.171167084997,"Muy bajo",0.985601848788344,0.971090826216979,"Muy bajo"
"1173","2603000017340","26","Sonora","030","Hermosillo","0001","Hermosillo","7340",299,8.33333333333333,16.2679425837321,14.38127090301,0,0,0,0,1.33779264214047,41.1371237458194,3.67892976588629,41.4715719063545,122.243938740766,"Bajo",0.954923813496169,0.900312463609401,"Bajo"
"1174","2603000017355","26","Sonora","030","Hermosillo","0001","Hermosillo","7355",3648,2.39043824701195,13.6200716845878,14.0104596751996,0,0.0824628916987356,0.0549752611324904,0.302363936228697,4.12314458493678,31.3084112149533,3.10610225398571,23.7493128092358,124.012047194843,"Muy bajo",0.968735613778745,0.932178148597141,"Bajo"
"1175","2603000017389","26","Sonora","030","Hermosillo","0001","Hermosillo","7389",4455,3.57497517378352,10.0982167202541,13.4321653189578,0,0,0,0.854508657521925,1.57338727804001,22.8141155315801,1.88806473364801,23.8705327039784,124.382157593849,"Muy bajo",0.971626777441122,0.938848452875262,"Muy bajo"
"1176","2603000017393","26","Sonora","030","Hermosillo","0001","Hermosillo","7393",172,2.63157894736842,38.5245901639344,47.3684210526316,1.74418604651163,2.32558139534884,26.1627906976744,8.72093023255814,4.65116279069767,88.953488372093,3.48837209302326,47.093023255814,114.290371332702,"Muy alto",0.892793527132336,0.756969518231979,"Alto"
"1177","2603000017406","26","Sonora","030","Hermosillo","0001","Hermosillo","7406",92,38.0952380952381,53.2258064516129,40.2173913043478,0,0,20.6521739130435,19.5652173913043,2.17391304347826,79.3478260869565,2.17391304347826,64.1304347826087,107.881809365859,"Muy alto",0.842732243968172,0.641471390054977,"Muy alto"
"1178","2603000017410","26","Sonora","030","Hermosillo","0001","Hermosillo","7410",93,26.3157894736842,35.8208955223881,21.505376344086,0,0,11.8279569892473,10.752688172043,8.60215053763441,72.0430107526882,4.3010752688172,61.2903225806452,113.771188880345,"Muy alto",0.888737868484454,0.747612567056376,"Alto"
"1179","260300001743A","26","Sonora","030","Hermosillo","0001","Hermosillo","743A",142,3.57142857142857,35.1063829787234,23.943661971831,0,0,0,0,10.5633802816901,47.1830985915493,4.22535211267606,61.9718309859155,119.913226873909,"Medio",0.936717166303794,0.85830727440554,"Medio"
"1180","2603000017444","26","Sonora","030","Hermosillo","0001","Hermosillo","7444",2533,3.68324125230203,14.9439643081362,17.2332015810277,0,0.19739439399921,0,0.94749309119621,2.09238057639163,31.2672720094749,2.80300039478879,45.4007106198184,122.831896897157,"Bajo",0.959516722156188,0.910908922980616,"Bajo"
"1181","2603000017463","26","Sonora","030","Hermosillo","0001","Hermosillo","7463",2441,3.03738317757009,3.80794701986755,9.1358024691358,0,0,0,1.1470708725932,0,0,0.491601802539943,1.4338385907415,126.342250772676,"Muy bajo",0.986938290407852,0.974174177176333,"Muy bajo"
"1182","2603000017478","26","Sonora","030","Hermosillo","0001","Hermosillo","7478",506,0,1.75,11.2648221343874,0,0,0,0,0,0.395256916996047,0,0,127.057122310199,"Muy bajo",0.99252259881449,0.987057929396895,"Muy bajo"
"1183","2603000017482","26","Sonora","030","Hermosillo","0001","Hermosillo","7482",1259,2.96296296296296,1.31122037947607,6.70391061452514,0,0,0,0.39714058776807,0.238284352660842,3.9714058776807,0.39714058776807,11.1993645750596,126.423221420275,"Muy bajo",0.987570802746565,0.975633468400066,"Muy bajo"
"1184","2603000017497","26","Sonora","030","Hermosillo","0001","Hermosillo","7497",367,1.21951219512195,9.44881889763779,12.8065395095368,0,0,0.272479564032698,0,2.45231607629428,35.4223433242507,2.72479564032698,38.4196185286104,124.251731210032,"Muy bajo",0.970607935434739,0.936497847033624,"Muy bajo"
"1185","260300001750A","26","Sonora","030","Hermosillo","0001","Hermosillo","750A",5444,2.80797101449275,8.63970588235294,13.8000735023888,0,0,0.110456553755523,0.239322533136966,0.958172102450709,16.8262150220913,1.5279823269514,18.8880706921944,124.929306342327,"Muy bajo",0.975900898308202,0.94870942583777,"Muy bajo"
"1186","2603000017514","26","Sonora","030","Hermosillo","0001","Hermosillo","7514",1175,1.48698884758364,13.1953428201811,17.5918018787361,0,0.341005967604433,0,0,0.767263427109974,40.8354646206309,1.61977834612106,25.234441602728,124.009387362925,"Muy bajo",0.968714836169116,0.932130211851052,"Bajo"
"1187","2603000017529","26","Sonora","030","Hermosillo","0001","Hermosillo","7529",2750,1.16279069767442,5.18324607329843,13.9323390323754,0,0,0.0363768643142961,0.509276100400145,0.510018214936248,11.8224809021462,0.836667879228811,8.87595489268825,125.865612025128,"Muy bajo",0.983214967229975,0.965583968726567,"Muy bajo"
"1188","2603000017548","26","Sonora","030","Hermosillo","0001","Hermosillo","7548",79,0,1.72413793103448,10.126582278481,0,0,0,0,0,6.32911392405063,0,0,127.067376266444,"Muy bajo",0.99260269887591,0.987242731035521,"Muy bajo"
"1189","2603000017567","26","Sonora","030","Hermosillo","0001","Hermosillo","7567",405,1.21951219512195,9.85915492957746,14.3564356435644,0,0,0,0,1.48148148148148,30.3703703703704,1.23456790123457,15.0617283950617,125.062071820494,"Muy bajo",0.976938012442598,0.951102187941679,"Muy bajo"
"1190","2603000017571","26","Sonora","030","Hermosillo","0001","Hermosillo","7571",104,0,3.79746835443038,3.84615384615385,0,0,0,0,0,18.2692307692308,0,8.65384615384615,126.982364785156,"Muy bajo",0.991938621059544,0.985710614000042,"Muy bajo"
"1191","2603000017586","26","Sonora","030","Hermosillo","0001","Hermosillo","7586",279,8.06451612903226,16.0621761658031,13.6200716845878,0,0,0,1.7921146953405,9.67741935483871,47.6702508960573,5.73476702508961,39.426523297491,121.56099804875,"Bajo",0.949588936882006,0.88800418415578,"Medio"
