"","CVE_LOC","ENT","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","POB_TOT","ANALF","SBASC","OVSDE","OVSEE","OVSAE","OVPT","OVSREF","OVHAC","IM_2020","GM_2020","IMN_2020","IMNSon_2020","GMSon_2020"
"388","260180074","26","Sonora","018","Cajeme","0074","Allende (El Dieciocho)",1580,5.35405872193437,38.9464594127807,0,0.506329113924051,2.72151898734177,3.86075949367089,7.0253164556962,36.6455696202532,23.2060045207154,"Muy bajo",0.886353390726016,0.876168936096473,"Bajo"
"389","260180076","26","Sonora","018","Cajeme","0076","Antonio Rosales",2054,3.95634379263302,35.8117326057299,0.391389432485323,0.293542074363992,0.587084148727984,1.36986301369863,4.50097847358121,38.1115459882583,23.5258068144625,"Muy bajo",0.898568239997966,0.889478420562658,"Bajo"
"390","260180077","26","Sonora","018","Cajeme","0077","Las Areneras",647,7.64331210191083,40.552016985138,1.08191653786708,1.39103554868624,1.70015455950541,9.27357032457496,14.8377125193199,44.9768160741886,22.3620267737804,"Bajo",0.85411765893404,0.84104439530278,"Bajo"
"391","260180084","26","Sonora","018","Cajeme","0084","Benito Juárez",117,4.34782608695652,38.0434782608696,5.98290598290598,0.854700854700855,0,3.41880341880342,14.5299145299145,29.0598290598291,23.155974627485,"Muy bajo",0.884442498850474,0.874086799414485,"Bajo"
"392","260180089","26","Sonora","018","Cajeme","0089","El Bosque (Calle Quince)",45,6.89655172413793,58.6206896551724,0,0,86.6666666666667,0,0,46.6666666666667,20.3074709249582,"Medio",0.775643894033501,0.755538194473488,"Medio"
"393","260180090","26","Sonora","018","Cajeme","0090","Buenavista",451,2.3121387283237,39.0173410404624,3.76940133037694,0.886917960088692,0.886917960088692,4.65631929046563,7.53880266075388,46.7849223946785,22.9255290791166,"Bajo",0.875640630653314,0.864496150734722,"Bajo"
"394","260180093","26","Sonora","018","Cajeme","0093","Cuauhtémoc (Campo Cinco)",2493,2.00411099691675,29.6505652620761,0.844390832328106,0.321672698029755,0.160836349014877,4.30237233614797,6.67470848411741,33.8962605548854,23.7878104867662,"Muy bajo",0.908575470804188,0.900382450567418,"Muy bajo"
"395","260180106","26","Sonora","018","Cajeme","0106","El Campito",23,5.26315789473684,42.1052631578947,0,0,91.304347826087,0,0,56.5217391304348,20.4704786184059,"Medio",0.781869973222306,0.76232222450151,"Medio"
"396","260180134","26","Sonora","018","Cajeme","0134","Campo Número Seis (Cinco y Medio)",28,0,30.4347826086957,7.14285714285714,0,64.2857142857143,10.7142857142857,10.7142857142857,28.5714285714286,21.7970012290306,"Bajo",0.832536507082212,0.817529245918667,"Medio"
"397","260180136","26","Sonora","018","Cajeme","0136","Bordo del Canal Bajo",58,9.75609756097561,51.219512195122,10.3448275862069,20.6896551724138,96.551724137931,31.0344827586207,22.4137931034483,68.9655172413793,16.9163998433206,"Alto",0.646121927047787,0.614409100757623,"Alto"
"398","260180138","26","Sonora","018","Cajeme","0138","México (Grupo México)",64,5.66037735849057,32.0754716981132,0,0,0,0,0,45.3125,23.5473983387262,"Muy bajo",0.899392928311933,0.890377013419581,"Bajo"
"399","260180144","26","Sonora","018","Cajeme","0144","Campo 34",30,8,44,26.6666666666667,10,86.6666666666667,50,10,60,17.3789438554079,"Alto",0.663788796547342,0.633659188903241,"Alto"
"400","260180150","26","Sonora","018","Cajeme","0150","La Fresno y Seiscientos",7,0,28.5714285714286,0,0,0,0,0,0,25.3143683739706,"Muy bajo",0.966882352467308,0.963914510479864,"Muy bajo"
"401","260180166","26","Sonora","018","Cajeme","0166","Cruz Briseño",8,0,66.6666666666667,0,0,12.5,0,0,0,23.8222605254804,"Muy bajo",0.909891290104219,0.901816187173099,"Muy bajo"
"402","260180178","26","Sonora","018","Cajeme","0178","Calle Nueve y Canal Bajo",42,17.8571428571429,82.1428571428571,0,0,38.0952380952381,33.3333333333333,35.7142857142857,50,18.214671086878,"Alto",0.695709399884049,0.66844036096705,"Alto"
"403","260180240","26","Sonora","018","Cajeme","0240","Francisco Araiza Celaya (Bloque 1620)",5,0,50,20,0,0,0,0,60,22.1683051994736,"Bajo",0.846718463002217,0.832982119532988,"Bajo"
"404","260180284","26","Sonora","018","Cajeme","0284","Cócorit",7424,2.53317249698432,28.8299155609168,0.637201735357918,0.460954446854664,0.122017353579176,2.3590021691974,6.16865509761388,30.7890455531453,23.9528259018711,"Muy bajo",0.91487823492585,0.907250037657823,"Muy bajo"
"405","260180289","26","Sonora","018","Cajeme","0289","Estación Corral",1774,2.93012772351615,33.6589030803907,4.57110609480813,0.620767494356659,3.78103837471783,3.55530474040632,6.94130925507901,36.3431151241535,23.3235294079063,"Muy bajo",0.890842254035656,0.881060069434292,"Bajo"
"406","260180296","26","Sonora","018","Cajeme","0296","Cumuripa",172,4.65116279069767,55.0387596899225,0.591715976331361,1.18343195266272,0.591715976331361,5.32544378698225,6.50887573964497,37.2781065088757,22.726237555834,"Bajo",0.868028690508825,0.856202065653927,"Bajo"
"407","260180302","26","Sonora","018","Cajeme","0302","Díaz Ordaz",268,11.2820512820513,48.7179487179487,0,1.11940298507463,0,6.34328358208955,14.9253731343284,51.1194029850746,21.9109766822535,"Bajo",0.836889799754094,0.822272659439635,"Medio"
"408","260180311","26","Sonora","018","Cajeme","0311","Esperanza",39164,1.53697083096662,18.4057395145923,0.164199399645945,0.251430330707853,0.320701952433486,0.785078379557175,2.86322703132617,24.5426790158298,24.671122572232,"Muy bajo",0.942313577737806,0.937144002032702,"Muy bajo"
"409","260180314","26","Sonora","018","Cajeme","0314","Francisco I. Madero (Campo 30)",1300,2.35063663075416,32.5809617271835,3.92307692307692,0.461538461538462,1,1,7.76923076923077,29.4615384615385,23.7416758649642,"Muy bajo",0.90681335882892,0.898462426714454,"Muy bajo"
"410","260180315","26","Sonora","018","Cajeme","0315","Francisco Villa",646,3.27868852459016,34.6311475409836,0.154798761609907,0.928792569659443,0,0.928792569659443,4.17956656346749,23.374613003096,24.0684887226524,"Muy bajo",0.919295976605118,0.912063675791767,"Muy bajo"
"411","260180316","26","Sonora","018","Cajeme","0316","Guadalupe Victoria",240,3.33333333333333,36.6666666666667,0.833333333333333,1.25,7.08333333333333,2.08333333333333,7.5,45.8333333333333,22.9686077763584,"Bajo",0.877286021583677,0.866288993572231,"Bajo"
"412","260180319","26","Sonora","018","Cajeme","0319","Los Hornos",707,4.0590405904059,42.9889298892989,1.55586987270156,0,0,1.41442715700141,0.565770862800566,37.1994342291372,23.4339985183187,"Muy bajo",0.895061621936629,0.885657556499816,"Bajo"
"413","260180329","26","Sonora","018","Cajeme","0329","Loma de Guamúchil",1571,5.02283105022831,29.5958058515136,9.06190172303765,0,1.97830248883216,5.02864417568428,21.1231652839821,45.6924058710913,22.4965352575629,"Bajo",0.859255210750667,0.846642349446564,"Bajo"
"414","260180334","26","Sonora","018","Cajeme","0334","Marte R. Gómez (Tobarito)",8473,3.2258064516129,27.1778089449899,0.590737240075614,0.283553875236295,0.177221172022684,1.2523629489603,2.87098298676749,29.5959357277883,24.1402590625161,"Muy bajo",0.922037244884843,0.915050603159787,"Muy bajo"
"415","260180339","26","Sonora","018","Cajeme","0339","Mora Villalobos (Campo 29)",1177,4.03225806451613,30.5299539170507,5.96252129471891,2.12947189097104,2.29982964224872,3.15161839863714,9.88074957410562,39.1822827938671,23.1440558812492,"Muy bajo",0.883987262313315,0.873590766800012,"Bajo"
"416","260180340","26","Sonora","018","Cajeme","0340","Morelos Uno",724,1.69491525423729,42.7495291902072,2.34806629834254,0.414364640883978,0,3.03867403314917,11.7403314917127,38.5359116022099,23.0968562613907,"Muy bajo",0.882184472735075,0.871626420015766,"Bajo"
"417","260180341","26","Sonora","018","Cajeme","0341","Morelos Dos",331,10.9756097560976,46.3414634146341,1.20845921450151,0,0,5.13595166163142,10.2719033232628,32.9305135951662,22.7166478033617,"Bajo",0.867662409893285,0.855802960756744,"Bajo"
"418","260180342","26","Sonora","018","Cajeme","0342","Campo Veintiocho",200,3.2258064516129,40,0,3,1.5,2,13.5,42,22.9335787135864,"Bajo",0.87594808645856,0.864831159229124,"Bajo"
"419","260180356","26","Sonora","018","Cajeme","0356","Vicente Guerrero (El Portón)",1248,2.19435736677116,29.362591431557,2.00320512820513,1.04166666666667,0.801282051282051,2.88461538461538,5.44871794871795,31.5705128205128,23.8553296006356,"Muy bajo",0.911154363498255,0.903192451042042,"Muy bajo"
"420","260180357","26","Sonora","018","Cajeme","0357","El Porvenir",108,3.57142857142857,59.5238095238095,0,0,3.7037037037037,14.8148148148148,10.1851851851852,31.4814814814815,22.4166064041642,"Bajo",0.856202328029578,0.843315882271343,"Bajo"
"421","260180362","26","Sonora","018","Cajeme","0362","Progreso (Campo 47)",1050,6.78617157490397,48.6555697823303,1.52380952380952,0.19047619047619,0,6.66666666666667,5.14285714285714,44.8571428571429,22.5993810274764,"Bajo",0.863183405145497,0.85092256945699,"Bajo"
"422","260180364","26","Sonora","018","Cajeme","0364","Providencia",4146,2.19445291069796,26.1810423651326,0.268096514745308,0.43870338776505,0.194979283451133,2.90031684133561,4.50889592980746,28.7350718986108,24.1596041139632,"Muy bajo",0.922776129164927,0.915855702643959,"Muy bajo"
"423","260180365","26","Sonora","018","Cajeme","0365","Quetchehueca",3002,4.76614699331849,32.4721603563474,1.8450184501845,0.80509896008051,0.536732640053673,2.38175109023818,7.51425696075143,35.6591747735659,23.4755458672511,"Muy bajo",0.896648523015142,0.88738666791033,"Bajo"
"424","260180369","26","Sonora","018","Cajeme","0369","El Realito",12,16.6666666666667,83.3333333333333,8.33333333333333,75,0,33.3333333333333,41.6666666666667,0,18.0369469048372,"Alto",0.688921224382953,0.661043862297757,"Alto"
"425","260180386","26","Sonora","018","Cajeme","0386","Sonora Progresista",315,11.2970711297071,53.1380753138075,7.3015873015873,3.49206349206349,3.80952380952381,17.1428571428571,29.8412698412698,44.7619047619048,20.7882485410076,"Medio",0.794007196074149,0.775547126046565,"Medio"
"426","260180387","26","Sonora","018","Cajeme","0387","Tajimaroa",364,5.61797752808989,32.9588014981273,0,1.10192837465565,0,4.13223140495868,21.2121212121212,59.504132231405,22.2981864650746,"Bajo",0.851679278210816,0.838387498796252,"Bajo"
"427","260180389","26","Sonora","018","Cajeme","0389","Techarobo",3,33.3333333333333,100,66.6666666666667,100,0,66.6666666666667,100,0,11.2131504894326,"Muy alto",0.428286306165182,0.377052114374102,"Muy alto"
"428","260180391","26","Sonora","018","Cajeme","0391","Ejido Tepeyac (Campo Dos)",405,1.84615384615385,40,0.740740740740741,0.740740740740741,0.246913580246914,2.71604938271605,2.96296296296296,31.358024691358,23.7045748059639,"Muy bajo",0.905396283803571,0.896918360339389,"Muy bajo"
"429","260180393","26","Sonora","018","Cajeme","0393","Nueva Casa de Teras",292,4.18410041841004,52.3012552301255,3.76712328767123,5.47945205479452,0,3.08219178082192,12.6712328767123,24.3150684931507,22.8768092756858,"Bajo",0.873779777660383,0.862468537175857,"Bajo"
"430","260180394","26","Sonora","018","Cajeme","0394","La Tinajera",375,4.08163265306122,36.734693877551,0.8,0.533333333333333,0,2.13333333333333,7.73333333333333,22.4,23.8406195944258,"Muy bajo",0.910592514780608,0.902580252183638,"Muy bajo"
"431","260180397","26","Sonora","018","Cajeme","0397","31 de Octubre",1225,3.89884088514226,42.3603793466807,3.02040816326531,0.73469387755102,0.163265306122449,3.59183673469388,9.63265306122449,35.1836734693878,23.1081798973874,"Muy bajo",0.882616979035418,0.872097685420504,"Bajo"
"432","260180403","26","Sonora","018","Cajeme","0403","Pueblo Yaqui",14173,3.14930753177765,30.3410278331908,2.37623762376238,1.62659123055163,6.60537482319661,9.68175388967468,11.2729844413013,35.8910891089109,23.092220922181,"Muy bajo",0.882007425944361,0.871433507155498,"Bajo"
"433","260180404","26","Sonora","018","Cajeme","0404","Yucuribampo",637,5.44662309368192,38.7799564270153,11.1459968602826,1.88383045525903,0,1.25588697017268,10.989010989011,45.3689167974882,22.5451072797578,"Bajo",0.861110419238992,0.848663812667855,"Bajo"
"434","260180405","26","Sonora","018","Cajeme","0405","Centauro del Norte",123,3,21,1.6260162601626,0,0,0,0.813008130081301,29.2682926829268,24.4249717318263,"Muy bajo",0.932911845878757,0.92689973283647,"Muy bajo"
"435","260180407","26","Sonora","018","Cajeme","0407","La Carabina",134,0.980392156862745,22.5490196078431,0,2.23880597014925,0,0,3.73134328358209,17.910447761194,24.7238680369449,"Muy bajo",0.944328190871746,0.939339154966199,"Muy bajo"
"436","260180505","26","Sonora","018","Cajeme","0505","El Henequén",172,4.41176470588235,45.5882352941176,0,0.581395348837209,0,0,4.06976744186047,23.2558139534884,23.7262015982194,"Muy bajo",0.906222319178557,0.897818420974369,"Muy bajo"
"437","260180523","26","Sonora","018","Cajeme","0523","La Ladrillera Canal Alto",101,7.05882352941176,47.0588235294118,8.91089108910891,1.98019801980198,10.8910891089109,34.6534653465347,6.93069306930693,21.7821782178218,21.8969320278581,"Bajo",0.836353364150376,0.821688151094437,"Medio"
"438","260180526","26","Sonora","018","Cajeme","0526","Zona de Granjas (Granjas Mica)",508,7.90960451977401,47.1751412429379,21.4566929133858,6.49606299212598,70.2755905511811,15.748031496063,20.0787401574803,56.6929133858268,18.7589780538109,"Medio",0.716499205613257,0.69109324765009,"Alto"
"439","260180535","26","Sonora","018","Cajeme","0535","Puente de Picos",226,7.2289156626506,32.5301204819277,0,1.33333333333333,4,10.6666666666667,17.3333333333333,36.4444444444444,22.7464835953604,"Bajo",0.868801988030462,0.857044662326456,"Bajo"
"440","260180543","26","Sonora","018","Cajeme","0543","Kilómetro Nueve (El Pueblito)",323,5.55555555555556,34.6662596662597,6.5015479876161,4.95356037151703,6.5015479876161,1.85758513931889,9.28792569659443,26.3157894736842,23.1659810966776,"Muy bajo",0.88482469596201,0.874503247166375,"Bajo"
"441","260180552","26","Sonora","018","Cajeme","0552","La Bloquera (Loma de Esquer)",10,14.2857142857143,85.7142857142857,80,10,100,0,10,70,14.7003207444056,"Muy alto",0.561478781275452,0.522180649243857,"Muy alto"
"442","260180579","26","Sonora","018","Cajeme","0579","Los Limones",29,0,37.5,0,0,0,0,0,68.9655172413793,22.959993458246,"Bajo",0.876956997685534,0.865930484157678,"Bajo"
"443","260180585","26","Sonora","018","Cajeme","0585","Oviáchic",12,0,25,0,0,0,0,0,41.6666666666667,24.1640211380965,"Muy bajo",0.922944837410844,0.916039529699731,"Muy bajo"
"444","260180701","26","Sonora","018","Cajeme","0701","La Villa",17,14.2857142857143,42.8571428571429,0,0,0,0,0,47.0588235294118,22.7228577778573,"Bajo",0.867899599882005,0.856061406554979,"Bajo"
"445","260180732","26","Sonora","018","Cajeme","0732","La Quince",56,15.5555555555556,48.8888888888889,7.14285714285714,0,91.0714285714286,33.9285714285714,8.92857142857143,60.7142857142857,18.1515480944431,"Alto",0.693298417057276,0.665813317622778,"Alto"
"446","260180810","26","Sonora","018","Cajeme","0810","18 de Septiembre",16,0,84.6153846153846,0,0,0,6.25,0,25,22.6841379100597,"Bajo",0.866420694451291,0.854449968835297,"Bajo"
"447","260180811","26","Sonora","018","Cajeme","0811","Solidaridad",122,16.4835164835165,56.043956043956,16.5289256198347,0,87.603305785124,13.2231404958678,7.43801652892562,64.4628099173554,18.1685498299438,"Alto",0.693947798379935,0.666520893331173,"Alto"
"448","260180849","26","Sonora","018","Cajeme","0849","La Argentina",355,6.66666666666667,49.8039215686275,3.94366197183099,0.845070422535211,0,5.63380281690141,10.7042253521127,43.6619718309859,22.3633882087755,"Bajo",0.854169658946499,0.84110105530264,"Bajo"
"449","260180854","26","Sonora","018","Cajeme","0854","Bernabé Arana",22,10.5263157894737,63.1578947368421,9.09090909090909,9.09090909090909,9.09090909090909,31.8181818181818,27.2727272727273,40.9090909090909,19.9369925678193,"Medio",0.761493472415358,0.740119681111301,"Alto"
"450","260180866","26","Sonora","018","Cajeme","0866","Héctor Aguilar (Bloque 1603)",14,0,9.09090909090909,0,0,50,0,14.2857142857143,0,24.1255284625427,"Muy bajo",0.92147460958835,0.914437547233182,"Muy bajo"
"451","260180867","26","Sonora","018","Cajeme","0867","Espanos Agropecuaria (Bloque 1605)",8,14.2857142857143,28.5714285714286,0,0,0,0,0,0,24.5780168021815,"Muy bajo",0.938757402657914,0.933269139893098,"Muy bajo"
"452","260180887","26","Sonora","018","Cajeme","0887","Tozalcahui",40,3.125,56.25,12.5,0,0,0,0,52.5,22.30032515443,"Bajo",0.851760965455177,0.838476506452889,"Bajo"
"453","260180888","26","Sonora","018","Cajeme","0888","Brasil (La Dieciséis)",88,10.6060606060606,42.4242424242424,1.13636363636364,0,14.7727272727273,3.40909090909091,9.09090909090909,26.1363636363636,22.7493449275064,"Bajo",0.868911276617703,0.857163744823656,"Bajo"
"454","260180935","26","Sonora","018","Cajeme","0935","Jaramillo (Bloque 1707)",16,20,20,0,0,68.75,0,0,18.75,22.1290699644943,"Bajo",0.845219873120928,0.831349233338315,"Bajo"
"455","260180956","26","Sonora","018","Cajeme","0956","Ontagota",10,12.5,75,0,0,90,10,0,90,17.8441607407254,"Alto",0.681557756445461,0.653020516290832,"Alto"
"456","260180964","26","Sonora","018","Cajeme","0964","Pascual V. Ayón",63,0,36.1702127659575,0,0,0,0,11.1111111111111,39.6825396825397,23.5459009314505,"Muy bajo",0.899335734837934,0.890314694545498,"Bajo"
"457","260180996","26","Sonora","018","Cajeme","0996","San Ignacio (Campo 2)",60,10,58,3.33333333333333,0,3.33333333333333,5,3.33333333333333,0,23.4612863805443,"Muy bajo",0.896103881890846,0.886793218705835,"Bajo"
"458","260181023","26","Sonora","018","Cajeme","1023","El Rodeo",6,0,66.6666666666667,50,0,83.3333333333333,0,0,50,18.6997072822917,"Medio",0.714235358372337,0.688626525464985,"Alto"
"459","260181026","26","Sonora","018","Cajeme","1026","El Seis Viejo (El Seis)",11,12.5,50,0,0,100,9.09090909090909,9.09090909090909,72.7272727272727,18.6037471844189,"Alto",0.710570162235363,0.684632872333086,"Alto"
"460","260181039","26","Sonora","018","Cajeme","1039","Tesopobampo",529,4.39276485788114,32.8391708632754,1.51228733459357,0.189035916824197,2.07939508506616,3.78071833648393,5.86011342155009,30.0567107750473,23.6529401308042,"Muy bajo",0.903424097278916,0.894769436080897,"Bajo"
"461","260181149","26","Sonora","018","Cajeme","1149","Avícola Rancho Grande",53,0,28.5714285714286,0,0,0,7.54716981132075,15.0943396226415,49.0566037735849,23.1614017529964,"Muy bajo",0.884649787920623,0.874312664719713,"Bajo"
"462","260181172","26","Sonora","018","Cajeme","1172","Calle Muerta",135,4.67289719626168,43.9252336448598,0,2.96296296296296,0,1.48148148148148,2.96296296296296,21.4814814814815,23.7371741962977,"Muy bajo",0.906641417584884,0.898275076935042,"Muy bajo"
"463","260181193","26","Sonora","018","Cajeme","1193","Veracruz (El Chorizo)",75,13.2075471698113,50.9433962264151,1.33333333333333,42.6666666666667,96,29.3333333333333,54.6666666666667,46.6666666666667,16.1408242424175,"Alto",0.616498815365154,0.582131310340226,"Alto"
"464","260181205","26","Sonora","018","Cajeme","1205","Espíritu Santo [Agrícola]",8,0,0,0,0,0,0,12.5,0,25.7999785457484,"Muy bajo",0.985430233984012,0.984124562641056,"Muy bajo"
"465","260181334","26","Sonora","018","Cajeme","1334","Zona de Tolerancia",15,0,23.0769230769231,0,0,100,0,0,0,22.7929700680118,"Bajo",0.870577538949651,0.858979329455925,"Bajo"
"466","260181396","26","Sonora","018","Cajeme","1396","María Jesús Gutiérrez",11,11.1111111111111,33.3333333333333,0,0,0,0,0,27.2727272727273,23.7732427772979,"Muy bajo",0.908019057110879,0.899776173793713,"Muy bajo"
"467","260181401","26","Sonora","018","Cajeme","1401","Bordo del Canal",8,16.6666666666667,33.3333333333333,0,0,75,12.5,0,50,20.4357855639094,"Medio",0.78054487193397,0.760878374101016,"Medio"
"468","260181484","26","Sonora","018","Cajeme","1484","Hermur",10,0,14.2857142857143,0,0,0,0,30,30,23.9261183172696,"Muy bajo",0.913858138676687,0.906138525359966,"Muy bajo"
"469","260181514","26","Sonora","018","Cajeme","1514","Agropecuaria 4G",24,0,64.7058823529412,0,0,0,0,50,75,20.4262381113209,"Medio",0.780180206962579,0.760481029634129,"Medio"
"470","260181550","26","Sonora","018","Cajeme","1550","El Milagro (Pedro García Navarro)",11,9.09090909090909,63.6363636363636,0,0,54.5454545454545,36.3636363636364,0,54.5454545454545,19.6540401520565,"Medio",0.750686104309331,0.728343809405883,"Alto"
"471","260181594","26","Sonora","018","Cajeme","1594","Ampliación Ladrillera",49,3.2258064516129,54.8387096774194,0,4.08163265306122,0,0,4.08163265306122,53.0612244897959,22.4998384841152,"Bajo",0.859381377495675,0.846779822639676,"Bajo"
"472","260181600","26","Sonora","018","Cajeme","1600","San Antonio",22,5.55555555555556,50,9.09090909090909,0,0,9.09090909090909,27.2727272727273,59.0909090909091,21.1963979830415,"Bajo",0.809596464857869,0.792533429037024,"Medio"
"473","260181605","26","Sonora","018","Cajeme","1605","Curva del Seminario",9,0,0,0,0,0,0,0,0,26.1814359413769,"Muy bajo",1,1,"Muy bajo"
"474","260181663","26","Sonora","018","Cajeme","1663","Agropecuaria Santa Bárbara",16,0,45.4545454545455,0,0,0,0,0,18.75,24.2355814591479,"Muy bajo",0.925678084021595,0.919017716535946,"Muy bajo"
"475","260181669","26","Sonora","018","Cajeme","1669","Alberto Valenzuela (Tozalcahui)",8,0,0,0,0,0,0,0,0,26.1814359413769,"Muy bajo",1,1,"Muy bajo"
"476","260181674","26","Sonora","018","Cajeme","1674","Santos Castro",24,0,43.75,0,0,95.8333333333333,25,0,70.8333333333333,19.4409377298994,"Medio",0.742546656853727,0.719474944382515,"Alto"
"477","260181693","26","Sonora","018","Cajeme","1693","Bloque 602 (500 y Meridiano)",16,0,16.6666666666667,0,0,0,0,6.25,0,25.4849178292423,"Muy bajo",0.973396489264602,0.971012412433781,"Muy bajo"
"478","260181712","26","Sonora","018","Cajeme","1712","Bordo del Canal (Calzada Francisco Villanueva)",24,52.3809523809524,90.4761904761905,37.5,91.6666666666667,100,100,100,12.5,7.77418537090185,"Muy alto",0.296935026341149,0.233929773728756,"Muy alto"
"479","260181714","26","Sonora","018","Cajeme","1714","El Bordo",10,37.5,50,0,0,100,40,20,60,16.5051824340408,"Alto",0.630415477248753,0.597295115560999,"Alto"
"480","260181719","26","Sonora","018","Cajeme","1719","Bruno Ibarra (Rancho Cerezo)",14,0,27.2727272727273,0,0,0,0,0,0,25.3537805361254,"Muy bajo",0.96838770008243,0.965554760003505,"Muy bajo"
"481","260181721","26","Sonora","018","Cajeme","1721","La Escoba (Calle Uno y Seiscientos)",14,9.09090909090909,63.6363636363636,0,92.8571428571429,92.8571428571429,21.4285714285714,100,78.5714285714286,12.4510402356409,"Muy alto",0.475567507585153,0.428570426375445,"Muy alto"
"482","260181733","26","Sonora","018","Cajeme","1733","Campo Veintidós",11,0,66.6666666666667,63.6363636363636,100,100,54.5454545454545,100,63.6363636363636,9.7736829854517,"Muy alto",0.373305841869638,0.317144569123779,"Muy alto"
"483","260181841","26","Sonora","018","Cajeme","1841","Cesareo Juárez",16,0,60,0,0,56.25,75,56.25,56.25,17.3422013639664,"Alto",0.662385417010645,0.632130045339698,"Alto"
"484","260181853","26","Sonora","018","Cajeme","1853","Comunidad Xóchitl (Grupo Xóchitl)",99,9.33333333333333,50.6666666666667,5.05050505050505,66.6666666666667,14.1414141414141,47.4747474747475,72.7272727272727,63.6363636363636,16.1261887193232,"Alto",0.615939811530259,0.581522211309085,"Alto"
"485","260181861","26","Sonora","018","Cajeme","1861","Crucero Seiscientos y Meridiano",27,0,19.047619047619,0,0,66.6666666666667,0,0,51.8518518518518,22.2448757798074,"Bajo",0.849643076476635,0.836168822597492,"Bajo"
"486","260181882","26","Sonora","018","Cajeme","1882","Capetamaya",20,0,40,0,0,0,0,0,35,23.9102075742962,"Muy bajo",0.913250427815869,0.905476354416885,"Muy bajo"
"487","260181954","26","Sonora","018","Cajeme","1954","Frente a PEMEX",15,0,0,0,0,0,0,0,0,26.1814359413769,"Muy bajo",1,1,"Muy bajo"
"488","260181977","26","Sonora","018","Cajeme","1977","Los Machochos",17,0,33.3333333333333,0,0,0,0,0,17.6470588235294,24.6367476475033,"Muy bajo",0.941000627416607,0.935713391509737,"Muy bajo"
"489","260181982","26","Sonora","018","Cajeme","1982","Los Magueyes",9,0,50,0,0,0,0,0,57.1428571428571,22.9378084776618,"Bajo",0.876109642306177,0.865007192923559,"Bajo"
"490","260182004","26","Sonora","018","Cajeme","2004","La Huerta",10,0,50,0,0,0,0,0,0,24.6640676984159,"Muy bajo",0.942044116817789,0.936850393339762,"Muy bajo"
"491","260182035","26","Sonora","018","Cajeme","2035","José María Ramos",12,10,50,0,0,0,33.3333333333333,0,66.6666666666667,21.2055555866921,"Bajo",0.80994623954827,0.79291454882859,"Medio"
"492","260182162","26","Sonora","018","Cajeme","2162","Oficina Distrito de Riego",19,14.2857142857143,50,15.7894736842105,0,73.6842105263158,15.7894736842105,0,47.3684210526316,19.5365425090289,"Medio",0.746198281590567,0.723453809911614,"Alto"
"493","260182186","26","Sonora","018","Cajeme","2186","Poblado Calle Nueve",76,10.6060606060606,43.9393939393939,2.63157894736842,2.63157894736842,75,26.3157894736842,15.7894736842105,28.9473684210526,20.0257902220517,"Medio",0.764885099002653,0.743815248725254,"Medio"
"494","260182215","26","Sonora","018","Cajeme","2215","El Topete",19,0,7.69230769230769,0,0,0,0,0,0,25.947994673229,"Muy bajo",0.99108371027966,0.990284675898423,"Muy bajo"
"495","260182276","26","Sonora","018","Cajeme","2276","Rosa Amalia Ceballos",11,0,33.3333333333333,0,0,0,0,0,36.3636363636364,24.0713285177109,"Muy bajo",0.919404442583258,0.912181861961652,"Muy bajo"
"496","260182323","26","Sonora","018","Cajeme","2323","Sendero Real",19,0,0,0,0,0,0,0,0,26.1814359413769,"Muy bajo",1,1,"Muy bajo"
"497","260182343","26","Sonora","018","Cajeme","2343","Bordo del Canal Alto Sur",22,14.2857142857143,35.7142857142857,0,100,77.2727272727273,100,100,77.2727272727273,11.082484794342,"Muy alto",0.4232955296706,0.371614088840592,"Muy alto"
"498","260182346","26","Sonora","018","Cajeme","2346","Campo Treinta y Uno (Ampliación Treinta y Uno)",44,5.88235294117647,44.1176470588235,18.1818181818182,0,0,2.27272727272727,6.81818181818182,38.6363636363636,22.4796940945981,"Bajo",0.85861196249635,0.84594145642217,"Bajo"
"499","260182421","26","Sonora","018","Cajeme","2421","Bachoco Veinticuatro Cero Tres [Avícola]",10,0,87.5,0,0,0,0,30,70,20.4958762212631,"Medio",0.782840034716035,0.763379218173274,"Medio"
"500","260182587","26","Sonora","018","Cajeme","2587","Chamizal (Predio Tozalcahui)",21,5.88235294117647,17.6470588235294,0,0,0,0,0,52.3809523809524,23.7602863344921,"Muy bajo",0.90752418575108,0.899236954477178,"Muy bajo"
"501","260182602","26","Sonora","018","Cajeme","2602","Ejido Tepeyac",16,7.14285714285714,42.8571428571429,18.75,0,0,56.25,43.75,43.75,19.6475487279566,"Medio",0.750438164352393,0.728073650279728,"Alto"
"502","260182702","26","Sonora","018","Cajeme","2702","El Dique",4,0,50,75,0,100,25,0,0,18.7171392497365,"Medio",0.714901172404992,0.68935200650267,"Alto"
"503","260182848","26","Sonora","018","Cajeme","2848","Rancho San Luis",12,0,100,0,0,0,0,42.8571428571429,100,18.8178918912663,"Medio",0.71874941975687,0.693545115006227,"Alto"
"504","260182850","26","Sonora","018","Cajeme","2850","La Aurora",13,0,33.3333333333333,0,0,0,0,0,92.3076923076923,22.3812845253642,"Bajo",0.854853208795666,0.841845861554179,"Bajo"
