"","CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","CVE_AGEB","...1","ENT","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","AGEB","POB_TOTAL","P6A14NAE","SBASC","PSDSS","OVSDE","OVSEE","OVSAE","OVPT","OVSREF","OVSINT","OVSCEL","OVHAC","IM_2020","GM_2020","IMN_2020","IMNSon_2020","GMSon_2020"
"50","2601702462795","26","017","0246","2795",267,26,"Sonora","017","Caborca","0246","Plutarco Elías Calles (La Y Griega)","2795",216,14.0350877192982,38.3458646616541,30.5555555555556,2.35849056603774,3.77358490566038,0,6.13207547169811,6.13207547169811,87.2641509433962,0,52.8301886792453,115.100652039491,"Muy alto",0.89912313619516,0.771572779527769,"Alto"
"51","2601702462687","26","017","0246","2687",263,26,"Sonora","017","Caborca","0246","Plutarco Elías Calles (La Y Griega)","2687",1432,9.63855421686747,46.4250734573947,19.9022346368715,1.19214586255259,0.631136044880785,0.490883590462833,3.92706872370266,7.43338008415147,79.0322580645161,5.39971949509116,40.6030855539972,117.718696460688,"Alto",0.919574317565335,0.818756411627601,"Alto"
"52","2601700013435","26","017","0001","3435",262,26,"Sonora","017","Caborca","0001","Heroica Caborca","3435",688,6.42857142857143,15.4761904761905,12.9360465116279,0,0,0,0,1.45348837209302,26.3081395348837,1.59883720930233,25.1453488372093,123.576386892797,"Bajo",0.965332398852061,0.924326473031284,"Bajo"
"53","2601700012526","26","017","0001","2526",239,26,"Sonora","017","Caborca","0001","Heroica Caborca","2526",1374,4.88721804511278,30.3743315508021,21.8340611353712,0.291120815138282,0.145560407569141,0.582241630276565,3.42066957787482,2.11062590975255,36.0262008733624,3.34788937409025,38.8646288209607,120.995318870578,"Medio",0.94517006324623,0.877809247044209,"Medio"
"54","2601700012935","26","017","0001","2935",250,26,"Sonora","017","Caborca","0001","Heroica Caborca","2935",130,0,33.7349397590361,4.61538461538462,2.4,0,2.4,16,2.4,22.4,3.2,37.6,121.212164691278,"Bajo",0.946863981490167,0.881717344761518,"Medio"
"55","2601700013030","26","017","0001","3030",252,26,"Sonora","017","Caborca","0001","Heroica Caborca","3030",361,5.26315789473684,9.21658986175115,10,0,0,0,1.10803324099723,2.49307479224377,21.606648199446,1.10803324099723,17.7285318559557,124.572505257271,"Muy bajo",0.973113702016008,0.942278988296758,"Muy bajo"
"56","2601700013223","26","017","0001","3223",259,26,"Sonora","017","Caborca","0001","Heroica Caborca","3223",421,3.19148936170213,19.9186991869919,14.2517814726841,0,2.13776722090261,0,0,4.27553444180523,46.7933491686461,0.237529691211401,15.2019002375297,123.046349767349,"Bajo",0.961191947568003,0.914773893814558,"Bajo"
"57","2601700013168","26","017","0001","3168",258,26,"Sonora","017","Caborca","0001","Heroica Caborca","3168",54,0,57.5,14.8148148148148,7.40740740740741,24.0740740740741,38.8888888888889,16.6666666666667,40.7407407407407,75.9259259259259,9.25925925925926,37.037037037037,103.457515473024,"Muy alto",0.808171318987397,0.561734677548924,"Muy alto"
"58","2601700013149","26","017","0001","3149",257,26,"Sonora","017","Caborca","0001","Heroica Caborca","3149",270,14.0625,60.1123595505618,21.4814814814815,5.18518518518519,28.1481481481481,3.7037037037037,28.1481481481481,36.6666666666667,57.037037037037,19.2592592592593,56.6666666666667,100.207492002127,"Muy alto",0.78278335424452,0.50316122076376,"Muy alto"
"59","2601700012899","26","017","0001","2899",247,26,"Sonora","017","Caborca","0001","Heroica Caborca","2899",508,5.26315789473684,26.1538461538462,13.0952380952381,0,0.78740157480315,0.393700787401575,0.984251968503937,3.54330708661417,48.2283464566929,4.7244094488189,22.0472440944882,122.154599894714,"Bajo",0.954225931928839,0.898702356763921,"Bajo"
"60","2601700012757","26","017","0001","2757",245,26,"Sonora","017","Caborca","0001","Heroica Caborca","2757",2218,6.96324951644101,24.6546961325967,17.7186654643823,0,1.08205590622182,1.08205590622182,0.405770964833183,4.77908025247971,42.0198376916141,8.11541929666366,21.5960324616772,121.289724176602,"Bajo",0.947469847108218,0.883115158408892,"Medio"
"61","260170001312A","26","017","0001","312A",256,26,"Sonora","017","Caborca","0001","Heroica Caborca","312A",80,23.0769230769231,63.7931034482759,37.9746835443038,14.1025641025641,58.974358974359,44.8717948717949,1.28205128205128,67.948717948718,100,39.7435897435897,55.1282051282051,80.207408733981,"Muy alto",0.626550202880181,0.142710281410047,"Muy alto"
"62","2601702463083","26","017","0246","3083",269,26,"Sonora","017","Caborca","0246","Plutarco Elías Calles (La Y Griega)","3083",213,15.0943396226415,53.3333333333333,28.7735849056604,0.476190476190476,15.7142857142857,14.2857142857143,24.7619047619048,29.0476190476191,98.0952380952381,16.1904761904762,65.7142857142857,104.747883330982,"Muy alto",0.818251188864195,0.584990296051953,"Muy alto"
"63","2601702462691","26","017","0246","2691",264,26,"Sonora","017","Caborca","0246","Plutarco Elías Calles (La Y Griega)","2691",886,7.42857142857143,44.9905453445276,23.3634311512415,0.566251415628539,0,0.792751981879955,5.54926387315968,9.39977349943375,83.9184597961495,5.20951302378256,48.6976217440544,117.758612299604,"Alto",0.919886125132313,0.819475793714138,"Alto"
"64","2601702462704","26","017","0246","2704",265,26,"Sonora","017","Caborca","0246","Plutarco Elías Calles (La Y Griega)","2704",1365,7.36434108527132,49.1786447638604,27.5330396475771,0.673148840688108,0.074794315632012,0.74794315632012,1.8698578908003,5.31039640987285,77.3373223635004,5.38519072550486,43.754674644727,117.939850096465,"Alto",0.921301886845415,0.822742146821227,"Alto"
"65","2601700012545","26","017","0001","2545",241,26,"Sonora","017","Caborca","0001","Heroica Caborca","2545",223,4.8780487804878,28.5714285714286,26.457399103139,0,0,0,7.69230769230769,4.07239819004525,42.9864253393665,8.1447963800905,47.0588235294118,119.733035302175,"Medio",0.935309577309096,0.855059776861438,"Medio"
"66","260170001305A","26","017","0001","305A",253,26,"Sonora","017","Caborca","0001","Heroica Caborca","305A",536,6.25,34.4086021505376,28.5981308411215,0,2.44821092278719,0.188323917137476,0,7.90960451977401,53.8606403013183,7.72128060263653,46.3276836158192,118.581273667723,"Alto",0.926312447279261,0.834302185131257,"Medio"
"67","2601700013416","26","017","0001","3416",261,26,"Sonora","017","Caborca","0001","Heroica Caborca","3416",522,8.25688073394496,15.2173913043478,14.176245210728,0,0,0,2.30769230769231,1.53846153846154,44.6808510638298,2.69230769230769,15.5769230769231,122.912140235172,"Bajo",0.960143553025142,0.912355106287785,"Bajo"
"68","260170001287A","26","017","0001","287A",246,26,"Sonora","017","Caborca","0001","Heroica Caborca","287A",106,13.0434782608696,56.5217391304348,30.188679245283,6.73076923076923,6.73076923076923,36.5384615384615,19.2307692307692,7.69230769230769,50,0.961538461538462,53.8461538461538,108.106307192108,"Muy alto",0.844485936810298,0.645517395827523,"Muy alto"
"69","2602500010273","26","025","0001","0273",599,26,"Sonora","025","Empalme","0001","Empalme","0273",716,8.52713178294574,42.914979757085,21.3687150837989,4.32960893854749,1.67597765363128,4.74860335195531,3.2122905027933,15.2234636871508,58.7988826815642,11.3128491620112,49.1620111731844,115.703229810638,"Alto",0.903830247803959,0.782432720495592,"Alto"
"70","2602500010339","26","025","0001","0339",604,26,"Sonora","025","Empalme","0001","Empalme","0339",1170,16.4948453608247,36.1650485436893,21.7948717948718,5.2991452991453,1.36752136752137,0.769230769230769,3.16239316239316,13.4188034188034,56.9230769230769,13.3333333333333,44.1880341880342,114.936850754689,"Muy alto",0.897843581976356,0.768620675469869,"Alto"
"71","2602500010663","26","025","0001","0663",624,26,"Sonora","025","Empalme","0001","Empalme","0663",2884,6.31808278867102,18.2915057915058,10.8567464446757,0,0.104022191400832,0.13869625520111,0.381414701803051,3.50208044382802,39.7018030513176,3.6754507628294,31.2760055478502,122.863197134168,"Bajo",0.959761227871543,0.911473030623636,"Bajo"
"72","2602500010288","26","025","0001","0288",600,26,"Sonora","025","Empalme","0001","Empalme","0288",1832,3.37078651685393,29.7147385103011,18.2860262008734,1.25545851528384,1.31004366812227,1.09170305676856,2.56550218340611,6.76855895196507,44.9781659388646,9.38864628820961,39.9563318777293,120.124601975753,"Medio",0.938368349343296,0.862116776245815,"Medio"
"73","2602500010343","26","025","0001","0343",605,26,"Sonora","025","Empalme","0001","Empalme","0343",1274,5.73248407643312,30.0512820512821,14.2072213500785,1.9669551534225,0.708103855232101,0.629425649095201,1.1014948859166,6.67196187450357,42.6435877261998,11.2509834775767,32.8088119590873,120.272250346952,"Medio",0.939521723057644,0.864777764871672,"Medio"
"74","2602500010555","26","025","0001","0555",619,26,"Sonora","025","Empalme","0001","Empalme","0555",144,3.7037037037037,23.469387755102,12.7659574468085,0,0.694444444444444,0.694444444444444,5.55555555555556,2.77777777777778,28.4722222222222,6.94444444444444,37.5,121.860146135156,"Bajo",0.951925769566008,0.893395572146781,"Medio"
"75","2602500010625","26","025","0001","0625",621,26,"Sonora","025","Empalme","0001","Empalme","0625",126,16.6666666666667,28.0898876404494,6.45161290322581,0,0,0,0,1.58730158730159,46.031746031746,7.14285714285714,36.5079365079365,120.366832037577,"Medio",0.940260559760954,0.866482360736317,"Medio"
"76","2602500010108","26","025","0001","0108",588,26,"Sonora","025","Empalme","0001","Empalme","0108",1073,1.70940170940171,17.1717171717172,11.3805970149254,0,0.0931966449207828,0,0,0.372786579683131,20.4100652376514,4.75302889095992,14.6318732525629,124.626121822742,"Muy bajo",0.973532534521686,0.943245291343092,"Muy bajo"
"77","2602500010127","26","025","0001","0127",589,26,"Sonora","025","Empalme","0001","Empalme","0127",1230,5.22875816993464,23.7854251012146,11.219512195122,0,0.325732899022801,0.325732899022801,0.570032573289902,3.42019543973941,33.3876221498371,9.85342019543974,20.1954397394137,122.536112420136,"Bajo",0.957206164727499,0.905578155545349,"Bajo"
"78","2602500010131","26","025","0001","0131",590,26,"Sonora","025","Empalme","0001","Empalme","0131",1235,5.36912751677852,27.9046673286991,13.614262560778,0.161943319838057,0.0809716599190283,0,0.647773279352227,1.45748987854251,16.6801619433198,9.06882591093117,11.8218623481781,122.743965333705,"Bajo",0.958829833752859,0.909324178846295,"Bajo"
"79","2602500010150","26","025","0001","0150",592,26,"Sonora","025","Empalme","0001","Empalme","0150",1037,7.14285714285714,14.9509803921569,10.1253616200579,0,0.192864030858245,0,0,1.06075216972035,16.2970106075217,2.70009643201543,11.2825458052073,124.115381987155,"Muy bajo",0.96954282643041,0.934040496991265,"Bajo"
"80","2602500010165","26","025","0001","0165",593,26,"Sonora","025","Empalme","0001","Empalme","0165",834,1.96078431372549,18.8916163141994,6.35491606714628,0.121212121212121,0.121212121212121,0.121212121212121,1.33333333333333,0.606060606060606,27.2727272727273,4.96969696969697,20.2424242424242,124.369607901437,"Muy bajo",0.971528743949561,0.938622276396001,"Muy bajo"
"81","2602500010201","26","025","0001","0201",595,26,"Sonora","025","Empalme","0001","Empalme","0201",1152,2.29885057471264,28.2734646581692,14.0625,0.173611111111111,0.173611111111111,0,0.607638888888889,2.25694444444444,37.0659722222222,8.33333333333333,23.2638888888889,122.614777500647,"Bajo",0.957820666840602,0.906995894750949,"Bajo"
"82","260250001024A","26","025","0001","024A",596,26,"Sonora","025","Empalme","0001","Empalme","024A",887,9.01639344262295,26.8722466960352,14.543404735062,0.112739571589628,0.112739571589628,0.338218714768884,1.24013528748591,6.53889515219842,36.3021420518602,12.5140924464487,26.1555806087937,120.791364609588,"Medio",0.943576849032993,0.874133487099943,"Medio"
"83","2602500010254","26","025","0001","0254",597,26,"Sonora","025","Empalme","0001","Empalme","0254",1231,4.47761194029851,22.0064724919094,13.6474411047929,0.0815660685154976,0.0815660685154976,1.38662316476346,0.978792822185971,3.67047308319739,28.7112561174551,5.05709624796085,19.0048939641109,122.976277650066,"Bajo",0.960644570461664,0.913511021047554,"Bajo"
"84","2602500010269","26","025","0001","0269",598,26,"Sonora","025","Empalme","0001","Empalme","0269",1748,4.6218487394958,20.767004341534,11.6771608471666,0.173110213502597,0.0577034045008656,0.288517022504328,0.288517022504328,1.32717830351991,23.3698788228505,5.30871321407963,16.1569532602424,123.575784432682,"Bajo",0.965327692659541,0.924315615210771,"Bajo"
"85","2602500010644","26","025","0001","0644",622,26,"Sonora","025","Empalme","0001","Empalme","0644",413,10.3896103896104,16.8458781362007,15.4963680387409,0,0.484261501210654,0,3.38983050847458,5.32687651331719,47.9418886198547,7.61670761670762,17.4334140435835,121.391856702536,"Bajo",0.948267668105733,0.884955838990963,"Medio"
"86","2602500010536","26","025","0001","0536",617,26,"Sonora","025","Empalme","0001","Empalme","0536",1152,5.98290598290598,18.7564766839378,7.72569444444444,0,0,0,0,1.4821272885789,23.6888111888112,8.10810810810811,11.2565445026178,123.806803945232,"Muy bajo",0.967132330469716,0.928479157891631,"Bajo"
"87","2602500010432","26","025","0001","0432",607,26,"Sonora","025","Empalme","0001","Empalme","0432",1729,4.18118466898955,18.5009023565031,11.0468478889532,0,0.578368999421631,0.115673799884326,0.867553499132447,5.03181029496819,42.3944476576056,5.20532099479468,26.4893001735107,122.934387864749,"Bajo",0.960317343165539,0.912756063567407,"Bajo"
"88","2602500010451","26","025","0001","0451",609,26,"Sonora","025","Empalme","0001","Empalme","0451",791,2.80373831775701,18.0487804878049,10.2402022756005,0,0,0,0,1.77664974619289,22.7157360406091,6.47208121827411,19.1624365482234,124.118204862734,"Muy bajo",0.969564877675986,0.934091372187157,"Bajo"
"89","2602500010466","26","025","0001","0466",610,26,"Sonora","025","Empalme","0001","Empalme","0466",467,4.25531914893617,9.31989924433249,9.85010706638116,0,0,0,0,0,11.2798264642082,2.38611713665944,6.07375271149675,125.396189640741,"Muy bajo",0.979548015575296,0.957123816979327,"Muy bajo"
